# timestamp tx ty tz qx qy qz qw
1403636662.663555622 -0.2173530 5.5928890 -0.9211438 0.4685184 -0.6815920 -0.0611902 0.5587295
1403636662.713555574 -0.1003617 5.2694406 -0.9660990 0.4640730 -0.6842411 -0.0680009 0.5584140
1403636662.763555527 -0.1026232 5.2927622 -0.9661743 0.4602911 -0.6857688 -0.0732309 0.5590084
1403636662.813555479 -0.1195323 5.2756655 -0.9639978 0.4571733 -0.6871063 -0.0767940 0.5594463
1403636662.863555670 -0.1219807 5.3152337 -0.9828879 0.4567188 -0.6885627 -0.0780948 0.5578446
1403636662.913555384 -0.1102377 5.3169980 -0.9808764 0.4584500 -0.6897451 -0.0758753 0.5552642
1403636662.963555574 -0.1349331 5.3369078 -0.9957376 0.4594826 -0.6915300 -0.0751554 0.5522804
1403636663.013555527 -0.1388090 5.3578875 -1.0112295 0.4592063 -0.6944010 -0.0768637 0.5486609
1403636663.063555479 -0.1380632 5.3535212 -1.0135579 0.4579455 -0.6974717 -0.0797472 0.5453985
1403636663.113555431 -0.1465131 5.3464661 -1.0288649 0.4566843 -0.6998496 -0.0826709 0.5429692
1403636663.163555622 -0.1591329 5.3644334 -1.0317601 0.4568735 -0.7016523 -0.0832649 0.5403865
1403636663.213555574 -0.1372991 5.3641669 -1.0426063 0.4587319 -0.7007954 -0.0791393 0.5405439
1403636663.263555527 -0.1186360 5.3636586 -1.0360141 0.4642064 -0.6969433 -0.0695178 0.5421714
1403636663.313555479 -0.1368995 5.3778164 -1.0653354 0.4692840 -0.6940813 -0.0608924 0.5425088
1403636663.363555670 -0.1341267 5.3645689 -1.0656857 0.4740731 -0.6918118 -0.0528790 0.5420839
1403636663.413555384 -0.1246502 5.3570068 -1.0675737 0.4788023 -0.6905273 -0.0460968 0.5401810
1403636663.463555574 -0.1188241 5.3458413 -1.0823956 0.4822927 -0.6901979 -0.0417090 0.5378485
1403636663.513555527 -0.1200254 5.3655047 -1.0975857 0.4852394 -0.6902631 -0.0373963 0.5354261
1403636663.563555479 -0.1199053 5.3735064 -1.1049483 0.4872142 -0.6902659 -0.0348686 0.5337972
1403636663.613555431 -0.1199488 5.3475314 -1.1131671 0.4882027 -0.6906366 -0.0341799 0.5324574
1403636663.663555622 -0.1379497 5.3553262 -1.1319815 0.4892266 -0.6906982 -0.0331114 0.5315044
1403636663.713555574 -0.1225469 5.3526648 -1.1430535 0.4914427 -0.6886953 -0.0295640 0.5322677
1403636663.763555527 -0.1010850 5.3795456 -1.1477786 0.4935915 -0.6858401 -0.0260295 0.5341473
1403636663.813555479 -0.1198331 5.3558411 -1.1542145 0.4957872 -0.6811880 -0.0215343 0.5382511
1403636663.863555670 -0.1223100 5.3566657 -1.1760444 0.4977506 -0.6762757 -0.0177639 0.5427522
1403636663.913555384 -0.0792300 5.3786975 -1.1851950 0.4982451 -0.6725753 -0.0163717 0.5469244
1403636663.963555574 -0.0524502 5.3615358 -1.1834759 0.4988172 -0.6670192 -0.0142972 0.5532291
1403636664.013555527 -0.0432313 5.3442810 -1.1914538 0.4987405 -0.6617767 -0.0128472 0.5595932
1403636664.063555479 -0.0015236 5.3651483 -1.1839306 0.4978999 -0.6591729 -0.0142587 0.5633680
1403636664.113555431 0.0273279 5.3709389 -1.1944390 0.4960608 -0.6579936 -0.0184678 0.5662393
1403636664.163555622 0.0597330 5.3883460 -1.1857549 0.4932452 -0.6575326 -0.0239729 0.5690214
1403636664.213555574 0.0694850 5.4037149 -1.1923650 0.4902194 -0.6570272 -0.0305089 0.5718998
1403636664.263555527 0.1217541 5.3967733 -1.1924826 0.4875454 -0.6561457 -0.0363497 0.5748487
1403636664.313555479 0.1223083 5.4310796 -1.1935876 0.4853769 -0.6557376 -0.0416356 0.5767875
1403636664.363555670 0.1393546 5.4370134 -1.1895874 0.4844655 -0.6552179 -0.0454691 0.5778541
1403636664.413555384 0.1754566 5.4659864 -1.2005389 0.4837633 -0.6544888 -0.0490420 0.5789753
1403636664.463555574 0.1862800 5.4781922 -1.2111604 0.4838546 -0.6540693 -0.0519058 0.5791234
1403636664.513555527 0.2235306 5.4855062 -1.2201700 0.4835473 -0.6529920 -0.0550408 0.5803051
1403636664.563555479 0.2171246 5.5279252 -1.2452303 0.4834744 -0.6524820 -0.0587736 0.5805734
1403636664.613555431 0.2620554 5.5349452 -1.2438494 0.4815535 -0.6534577 -0.0659561 0.5803009
1403636664.663555622 0.2668593 5.5724031 -1.2471526 0.4813304 -0.6531781 -0.0699460 0.5803335
1403636664.713555574 0.2888365 5.5891785 -1.2623488 0.4812119 -0.6542242 -0.0744625 0.5786892
1403636664.763555527 0.3342742 5.6205843 -1.2705814 0.4844700 -0.6534156 -0.0728533 0.5770870
1403636664.813555479 0.3528573 5.6617259 -1.2842573 0.4877854 -0.6520192 -0.0707626 0.5761327
1403636664.863555670 0.3651729 5.7064697 -1.2885012 0.4896743 -0.6511334 -0.0712495 0.5754719
1403636664.913555384 0.3921928 5.7051991 -1.2944997 0.4901932 -0.6509492 -0.0732610 0.5749857
1403636664.963555574 0.3999149 5.7249450 -1.2978287 0.4923582 -0.6517299 -0.0735427 0.5722089
1403636665.013555527 0.4259373 5.7627320 -1.2975976 0.4938271 -0.6535723 -0.0753034 0.5686014
1403636665.063555479 0.4469478 5.7833190 -1.2900721 0.4963518 -0.6554933 -0.0750657 0.5642061
1403636665.113555431 0.4648735 5.7958773 -1.2925685 0.4982099 -0.6571473 -0.0759160 0.5605186
1403636665.163555622 0.4791845 5.8121210 -1.3046502 0.4996611 -0.6583562 -0.0759019 0.5578035
1403636665.213555574 0.4957348 5.8413569 -1.2899952 0.4986345 -0.6600047 -0.0800542 0.5561913
1403636665.263555527 0.4990381 5.8652472 -1.2797872 0.4948193 -0.6608645 -0.0861278 0.5576684
1403636665.313555479 0.4955173 5.8801897 -1.2854426 0.4919026 -0.6601186 -0.0899758 0.5605173
1403636665.363555670 0.5324298 5.9312547 -1.2777288 0.4907527 -0.6595644 -0.0916645 0.5619023
1403636665.413555384 0.5555669 5.9565175 -1.2818026 0.4912564 -0.6582967 -0.0900007 0.5632161
1403636665.463555574 0.5594217 5.9621825 -1.2631592 0.4936212 -0.6569368 -0.0854165 0.5634503
1403636665.513555527 0.5788883 5.9977351 -1.2481345 0.4965933 -0.6555208 -0.0794675 0.5633582
1403636665.563555479 0.5888881 6.0167845 -1.2438633 0.4988766 -0.6535061 -0.0738570 0.5644441
1403636665.613555431 0.6035358 6.0207319 -1.2631205 0.5013184 -0.6529207 -0.0694343 0.5635187
1403636665.663555622 0.6273633 6.0562060 -1.2488705 0.5019684 -0.6525062 -0.0666912 0.5637514
1403636665.713555574 0.6396909 6.0805983 -1.2354851 0.5015009 -0.6516435 -0.0650299 0.5653571
1403636665.763555527 0.6828698 6.1122888 -1.2448039 0.5002515 -0.6502269 -0.0640387 0.5682010
1403636665.813555479 0.7037405 6.1467450 -1.2349909 0.4979775 -0.6499855 -0.0648019 0.5703841
1403636665.863555670 0.7200148 6.1791694 -1.2205415 0.4926285 -0.6516548 -0.0715415 0.5723155
1403636665.913555384 0.7427464 6.2032151 -1.2186848 0.4873811 -0.6545264 -0.0787487 0.5725849
1403636665.963555574 0.7280791 6.2046229 -1.2001468 0.4828215 -0.6575273 -0.0851095 0.5720992
1403636666.013555527 0.7489313 6.2451958 -1.1995396 0.4798726 -0.6603125 -0.0894173 0.5707138
1403636666.063555479 0.7823763 6.2565904 -1.1974247 0.4783383 -0.6616987 -0.0916542 0.5700412
1403636666.113555431 0.8211714 6.3041369 -1.2030108 0.4785325 -0.6610245 -0.0902731 0.5708801
1403636666.163555622 0.8283368 6.3487984 -1.1950032 0.4798510 -0.6591198 -0.0864827 0.5725599
1403636666.213555574 0.8318496 6.3792786 -1.1985224 0.4802754 -0.6575691 -0.0849040 0.5742210
1403636666.263555527 0.8444764 6.3846511 -1.1884519 0.4802910 -0.6571473 -0.0848105 0.5747044
1403636666.313555479 0.8685005 6.4069866 -1.1922302 0.4789978 -0.6570509 -0.0862562 0.5756778
1403636666.363555670 0.8728925 6.4428519 -1.1909351 0.4776339 -0.6571964 -0.0891853 0.5761985
1403636666.413555384 0.8948488 6.4684691 -1.1953149 0.4766652 -0.6586787 -0.0921566 0.5748389
1403636666.463555574 0.9122649 6.4545295 -1.1926885 0.4766105 -0.6600856 -0.0943381 0.5729134
1403636666.513555527 0.9197461 6.5040140 -1.2020524 0.4775940 -0.6607510 -0.0952530 0.5711733
1403636666.563555479 0.9280775 6.5054585 -1.2016526 0.4800564 -0.6609530 -0.0932554 0.5692016
1403636666.613555431 0.9277795 6.5471217 -1.2047419 0.4834571 -0.6609776 -0.0906780 0.5667057
1403636666.663555622 0.9312993 6.5599402 -1.2057732 0.4873788 -0.6601207 -0.0866906 0.5649666
1403636666.713555574 0.9554180 6.5744771 -1.1980267 0.4914118 -0.6604220 -0.0833964 0.5616069
1403636666.763555527 0.9643867 6.6174359 -1.1950687 0.4949387 -0.6610635 -0.0810362 0.5580895
1403636666.813555479 0.9538693 6.6145572 -1.1939274 0.4969117 -0.6625505 -0.0810733 0.5545564
1403636666.863555670 0.9684818 6.6494331 -1.1866014 0.4980427 -0.6657986 -0.0829509 0.5493495
1403636666.913555384 0.9764657 6.6627718 -1.1790439 0.4965995 -0.6717301 -0.0898605 0.5423032
1403636666.963555574 0.9607251 6.6932998 -1.1807303 0.4946640 -0.6770985 -0.0966180 0.5361997
1403636667.013555527 0.9773413 6.7180194 -1.1779919 0.4931279 -0.6788750 -0.1002898 0.5346919
1403636667.063555479 0.9886372 6.7319313 -1.1710830 0.4921717 -0.6783757 -0.1018524 0.5359099
1403636667.113555431 1.0040843 6.7445337 -1.1742698 0.4918996 -0.6731427 -0.0991526 0.5432149
1403636667.163555622 1.0094058 6.7650508 -1.1628778 0.4923116 -0.6657653 -0.0944098 0.5526958
1403636667.213555574 1.0204906 6.7807913 -1.1677270 0.4925313 -0.6596475 -0.0906101 0.5604175
1403636667.263555527 1.0376775 6.7921895 -1.1719353 0.4937648 -0.6537390 -0.0856704 0.5669940
1403636667.313555479 1.0336255 6.7952633 -1.1754510 0.4949494 -0.6499055 -0.0824271 0.5708360
1403636667.363555670 1.0383286 6.8148140 -1.1950879 0.4951585 -0.6478760 -0.0815042 0.5730897
1403636667.413555384 1.0229249 6.8318193 -1.1954182 0.4960478 -0.6474254 -0.0804563 0.5729779
1403636667.463555574 1.0615794 6.8534301 -1.2035770 0.4980226 -0.6484148 -0.0795184 0.5702706
1403636667.513555527 1.0792231 6.8641936 -1.2157465 0.4996894 -0.6502579 -0.0793147 0.5667313
1403636667.563555479 1.0803016 6.8865639 -1.2180236 0.5007524 -0.6541009 -0.0810793 0.5610929
1403636667.613555431 1.0743779 6.8903257 -1.2262421 0.5006703 -0.6583606 -0.0839465 0.5557369
1403636667.663555622 1.0681511 6.9029626 -1.2269596 0.5004241 -0.6615900 -0.0869868 0.5516409
1403636667.713555574 1.0850032 6.9088041 -1.2227489 0.4993619 -0.6636602 -0.0898695 0.5496511
1403636667.763555527 1.0884045 6.9271587 -1.2281601 0.4983720 -0.6642993 -0.0915062 0.5495073
1403636667.813555479 1.1175333 6.9215107 -1.2213128 0.4972525 -0.6642939 -0.0924608 0.5503677
1403636667.863555670 1.1373819 6.9590095 -1.2237404 0.4963476 -0.6646829 -0.0932072 0.5505889
1403636667.913555384 1.1442954 6.9558936 -1.2218521 0.4953160 -0.6651646 -0.0939665 0.5508071
1403636667.963555574 1.1710016 6.9958863 -1.2162035 0.4955642 -0.6657343 -0.0933305 0.5500030
1403636668.013555527 1.1809378 6.9957727 -1.2195574 0.4950442 -0.6656355 -0.0930415 0.5506396
1403636668.063555479 1.1698175 7.0051101 -1.2213309 0.4954266 -0.6647577 -0.0902734 0.5518156
1403636668.113555431 1.1950540 7.0510176 -1.2235528 0.4958812 -0.6638066 -0.0872838 0.5530318
1403636668.163555622 1.2012768 7.0575540 -1.2304638 0.4964924 -0.6630565 -0.0838672 0.5539113
1403636668.213555574 1.2141381 7.0600297 -1.2284196 0.4974805 -0.6632935 -0.0805404 0.5532342
1403636668.263555527 1.2438180 7.0645953 -1.2345298 0.4982822 -0.6633795 -0.0773919 0.5528589
1403636668.313555479 1.2556835 7.0859422 -1.2378108 0.4982462 -0.6637751 -0.0746650 0.5527915
1403636668.363555670 1.2727940 7.1158758 -1.2578128 0.4977017 -0.6641335 -0.0733600 0.5530262
1403636668.413555384 1.3012166 7.1204880 -1.2672133 0.4967415 -0.6639819 -0.0722361 0.5542183
1403636668.463555574 1.3071467 7.1315046 -1.2584875 0.4953567 -0.6635503 -0.0713137 0.5560909
1403636668.513555527 1.3159325 7.1350746 -1.2778861 0.4945298 -0.6634364 -0.0702869 0.5570926
1403636668.563555479 1.3432820 7.1462071 -1.3008420 0.4935621 -0.6640365 -0.0698023 0.5572967
1403636668.613555431 1.3648780 7.1220630 -1.2942574 0.4930579 -0.6642660 -0.0689046 0.5575812
1403636668.663555622 1.3744112 7.1469670 -1.3126808 0.4926180 -0.6646755 -0.0675048 0.5576531
1403636668.713555574 1.3783423 7.1599856 -1.3073358 0.4934602 -0.6633430 -0.0639101 0.5589173
1403636668.763555527 1.4040270 7.1679988 -1.3400030 0.4946125 -0.6605948 -0.0593911 0.5616456
1403636668.813555479 1.4239793 7.1944330 -1.3361840 0.4948381 -0.6577781 -0.0555182 0.5651380
1403636668.863555670 1.4499834 7.1915768 -1.3456326 0.4964043 -0.6540953 -0.0509453 0.5684599
1403636668.913555384 1.4650334 7.2036519 -1.3450466 0.4967190 -0.6505158 -0.0474951 0.5725763
1403636668.963555574 1.5050521 7.2413046 -1.3525208 0.4946180 -0.6500395 -0.0496132 0.5747524
1403636669.013555527 1.5084297 7.2418519 -1.3637764 0.4913970 -0.6512306 -0.0545646 0.5757174
1403636669.063555479 1.5308491 7.2706945 -1.3646645 0.4881116 -0.6523406 -0.0591996 0.5767966
1403636669.113555431 1.5797254 7.3005630 -1.3625538 0.4849843 -0.6537055 -0.0636823 0.5774115
1403636669.163555622 1.5845562 7.3086013 -1.3641007 0.4831225 -0.6547922 -0.0659483 0.5774865
1403636669.213555574 1.6157707 7.3323488 -1.3637770 0.4816401 -0.6551078 -0.0673593 0.5782035
1403636669.263555527 1.6291511 7.3224190 -1.3621394 0.4809302 -0.6551785 -0.0677514 0.5786683
1403636669.313555479 1.6312630 7.3678240 -1.3647890 0.4810113 -0.6551519 -0.0668606 0.5787346
1403636669.363555670 1.6510781 7.4129164 -1.3697601 0.4807678 -0.6560357 -0.0672555 0.5778894
1403636669.413555384 1.6782387 7.4384449 -1.3861702 0.4800462 -0.6556384 -0.0677274 0.5788842
1403636669.463555574 1.6912959 7.4651412 -1.3881756 0.4785929 -0.6548323 -0.0689882 0.5808478
1403636669.513555527 1.7138348 7.4830763 -1.3982960 0.4778663 -0.6532732 -0.0696589 0.5831171
1403636669.563555479 1.7120018 7.5160811 -1.4048128 0.4766781 -0.6514001 -0.0702935 0.5861013
1403636669.613555431 1.7273419 7.5445385 -1.4161757 0.4750707 -0.6482942 -0.0708329 0.5907667
1403636669.663555622 1.7308203 7.5755837 -1.4217216 0.4734355 -0.6456433 -0.0722001 0.5948031
1403636669.713555574 1.7250986 7.5954760 -1.4263573 0.4716924 -0.6429408 -0.0733809 0.5989563
1403636669.763555527 1.7413867 7.6113581 -1.4343297 0.4704048 -0.6420159 -0.0752674 0.6007243
1403636669.813555479 1.7333428 7.6445283 -1.4353536 0.4667112 -0.6451308 -0.0838900 0.5991239
1403636669.863555670 1.7561968 7.6828226 -1.4233962 0.4612014 -0.6505465 -0.0964562 0.5956330
1403636669.913555384 1.7429527 7.6838781 -1.4246014 0.4571189 -0.6579954 -0.1082131 0.5885357
1403636669.963555574 1.7435933 7.7248195 -1.4281317 0.4545244 -0.6637388 -0.1163282 0.5825170
1403636670.013555527 1.7576545 7.7718927 -1.4318684 0.4538500 -0.6680531 -0.1205906 0.5772202
1403636670.063555479 1.7330062 7.8081807 -1.4299668 0.4533520 -0.6711120 -0.1242610 0.5732712
1403636670.113555431 1.7241653 7.8162523 -1.4198202 0.4536438 -0.6731205 -0.1282441 0.5697978
1403636670.163555622 1.7219158 7.8360848 -1.4252819 0.4524115 -0.6728217 -0.1336730 0.5698828
1403636670.213555574 1.7128630 7.8635661 -1.3980021 0.4489748 -0.6721862 -0.1430973 0.5710608
1403636670.263555527 1.6890724 7.8743527 -1.3948051 0.4458110 -0.6709060 -0.1518647 0.5727782
1403636670.313555479 1.6929102 7.8885416 -1.3945038 0.4435971 -0.6699894 -0.1596864 0.5734423
1403636670.363555670 1.6667751 7.8905493 -1.3817863 0.4437622 -0.6695532 -0.1661450 0.5719873
1403636670.413555384 1.6752860 7.9132919 -1.3872595 0.4460398 -0.6686900 -0.1716857 0.5695843
1403636670.463555574 1.6528919 7.9223713 -1.3843960 0.4491094 -0.6679210 -0.1785111 0.5659648
1403636670.513555527 1.6360205 7.9090131 -1.3786324 0.4533253 -0.6658269 -0.1849925 0.5629817
1403636670.563555479 1.6111366 7.9237995 -1.3694803 0.4591483 -0.6624184 -0.1916235 0.5600581
1403636670.613555431 1.6045963 7.9267137 -1.3826354 0.4657660 -0.6581990 -0.1978015 0.5574143
1403636670.663555622 1.5716390 7.9122240 -1.3611338 0.4732834 -0.6528546 -0.2033719 0.5553590
1403636670.713555574 1.5427080 7.8973275 -1.3626467 0.4810420 -0.6467047 -0.2092248 0.5537117
1403636670.763555527 1.5327892 7.8857022 -1.3525139 0.4885817 -0.6403470 -0.2159930 0.5518973
1403636670.813555479 1.5062756 7.8830185 -1.3441389 0.4953156 -0.6342661 -0.2249681 0.5493254
1403636670.863555670 1.4781890 7.8523298 -1.3436242 0.5014624 -0.6282057 -0.2360514 0.5460520
1403636670.913555384 1.4184600 7.8281280 -1.3365276 0.5072475 -0.6215476 -0.2480847 0.5429848
1403636670.963555574 1.3999593 7.8149250 -1.3174537 0.5123292 -0.6140124 -0.2623928 0.5400533
1403636671.013555527 1.3590106 7.7742281 -1.3170736 0.5197156 -0.6043533 -0.2745919 0.5378216
1403636671.063555479 1.3207780 7.7348599 -1.2888151 0.5291355 -0.5932461 -0.2835349 0.5363606
1403636671.113555431 1.2786330 7.7105607 -1.2881637 0.5410516 -0.5810572 -0.2887196 0.5350484
1403636671.163555622 1.2238103 7.6508399 -1.2742271 0.5538545 -0.5692664 -0.2923405 0.5326518
1403636671.213555574 1.1830450 7.6025905 -1.2503794 0.5663579 -0.5589657 -0.2944563 0.5292368
1403636671.263555527 1.1795209 7.5279474 -1.2379808 0.5794539 -0.5493259 -0.2932782 0.5257966
1403636671.313555479 1.1357838 7.4658035 -1.2216725 0.5945522 -0.5399515 -0.2861329 0.5225783
1403636671.363555670 1.0784248 7.3842121 -1.2056034 0.6113004 -0.5292032 -0.2745725 0.5204476
1403636671.413555384 1.0399485 7.3445699 -1.1952463 0.6281157 -0.5175007 -0.2622794 0.5185298
1403636671.463555574 0.9999350 7.2442941 -1.1803041 0.6435610 -0.5072732 -0.2531726 0.5142050
1403636671.513555527 0.9525341 7.2239269 -1.1578141 0.6567404 -0.4993892 -0.2471580 0.5081490
1403636671.563555479 0.9341982 7.1449233 -1.1468242 0.6674258 -0.4939894 -0.2439507 0.5010043
1403636671.613555431 0.8721976 7.1079697 -1.1346797 0.6768290 -0.4900849 -0.2409117 0.4936404
1403636671.663555622 0.8374136 7.0356413 -1.1259704 0.6842413 -0.4879162 -0.2387101 0.4865893
1403636671.713555574 0.8132211 6.9753025 -1.1184267 0.6900450 -0.4863366 -0.2372169 0.4806691
1403636671.763555527 0.7601287 6.9049404 -1.0960734 0.6943883 -0.4853204 -0.2357990 0.4761174
1403636671.813555479 0.7226793 6.8481753 -1.0935309 0.6989570 -0.4839538 -0.2324543 0.4724540
1403636671.863555670 0.6987143 6.8025989 -1.0761094 0.7023332 -0.4843083 -0.2301055 0.4682147
1403636671.913555384 0.6780472 6.7429012 -1.0630624 0.7060128 -0.4856529 -0.2261462 0.4631901
1403636671.963555574 0.6610673 6.7016613 -1.0514606 0.7098799 -0.4863463 -0.2206623 0.4591797
1403636672.013555527 0.6280006 6.6349364 -1.0479832 0.7138265 -0.4868205 -0.2142658 0.4555741
1403636672.063555479 0.6096650 6.5781809 -1.0320321 0.7165720 -0.4848173 -0.2076190 0.4564769
1403636672.113555431 0.5903915 6.5286222 -1.0228942 0.7186156 -0.4806487 -0.2009228 0.4606500
1403636672.163555622 0.5890457 6.4899329 -0.9997402 0.7191467 -0.4775775 -0.1962027 0.4650293
1403636672.213555574 0.5641906 6.4302043 -0.9792366 0.7196466 -0.4753639 -0.1922205 0.4681764
1403636672.263555527 0.5597222 6.4076482 -0.9619080 0.7191005 -0.4745276 -0.1899146 0.4707977
1403636672.313555479 0.5270059 6.3669957 -0.9464672 0.7187128 -0.4721577 -0.1872727 0.4748136
1403636672.363555670 0.5584692 6.2977381 -0.9326574 0.7178631 -0.4676160 -0.1843833 0.4816748
1403636672.413555384 0.5564927 6.2849407 -0.9066392 0.7165788 -0.4620010 -0.1822037 0.4897670
1403636672.463555574 0.5339258 6.2515586 -0.9015912 0.7127420 -0.4564719 -0.1836735 0.4998963
1403636672.513555527 0.5473473 6.2112717 -0.8962871 0.7047103 -0.4550677 -0.1932147 0.5088859
1403636672.563555479 0.5572158 6.1885283 -0.8893952 0.6959205 -0.4542179 -0.2047067 0.5171807
1403636672.613555431 0.5624712 6.1750708 -0.8827891 0.6876672 -0.4555696 -0.2168750 0.5220493
1403636672.663555622 0.5523629 6.1675308 -0.8838890 0.6807817 -0.4572061 -0.2267924 0.5254179
1403636672.713555574 0.5780870 6.1579231 -0.8809745 0.6774768 -0.4607094 -0.2332639 0.5237939
1403636672.763555527 0.5905283 6.1384985 -0.8940798 0.6777932 -0.4650964 -0.2361092 0.5182029
1403636672.813555479 0.5603069 6.0963651 -0.9007018 0.6801441 -0.4680259 -0.2380344 0.5115616
1403636672.863555670 0.5693618 6.0959742 -0.9123156 0.6832142 -0.4668096 -0.2391562 0.5080468
1403636672.913555384 0.5683821 6.0517240 -0.9230002 0.6864317 -0.4633115 -0.2420013 0.5055584
1403636672.963555574 0.5416095 6.0684399 -0.9194493 0.6906830 -0.4580602 -0.2444050 0.5033926
1403636673.013555527 0.5513625 6.0451766 -0.9408100 0.6953669 -0.4517563 -0.2474368 0.5011548
1403636673.063555479 0.5671809 6.0573900 -0.9339117 0.7006289 -0.4449481 -0.2492529 0.4990123
1403636673.113555431 0.5853287 6.0551995 -0.9328855 0.7058367 -0.4391656 -0.2516777 0.4955667
1403636673.163555622 0.5705511 6.0443406 -0.9436809 0.7121582 -0.4356643 -0.2521924 0.4893122
1403636673.213555574 0.5702278 6.0323185 -0.9414787 0.7191190 -0.4332469 -0.2511582 0.4817516
1403636673.263555527 0.5735245 6.0394393 -0.9333222 0.7260132 -0.4305527 -0.2490126 0.4748915
1403636673.313555479 0.5714137 6.0222668 -0.9303953 0.7310912 -0.4294220 -0.2480220 0.4686017
1403636673.363555670 0.5849320 6.0285603 -0.9209629 0.7349827 -0.4277509 -0.2473043 0.4644030
1403636673.413555384 0.6012360 6.0384025 -0.9349557 0.7367033 -0.4256526 -0.2484103 0.4630124
1403636673.463555574 0.5696237 6.0340876 -0.9226716 0.7373312 -0.4238402 -0.2503295 0.4626417
1403636673.513555527 0.5984590 6.0443550 -0.9120918 0.7375811 -0.4218845 -0.2517268 0.4632722
1403636673.563555479 0.6113395 6.0744609 -0.9157931 0.7366949 -0.4196895 -0.2543848 0.4652201
1403636673.613555431 0.6558041 6.0512184 -0.9178846 0.7341048 -0.4164566 -0.2579345 0.4702381
1403636673.663555622 0.6717130 6.0500263 -0.9202792 0.7310132 -0.4135334 -0.2620326 0.4753407
1403636673.713555574 0.6680295 6.0738498 -0.9150969 0.7276751 -0.4108434 -0.2664694 0.4803028
1403636673.763555527 0.6683017 6.0871254 -0.9301731 0.7239804 -0.4072612 -0.2703021 0.4867519
1403636673.813555479 0.7054195 6.0842135 -0.9104799 0.7208609 -0.4054052 -0.2747220 0.4904426
1403636673.863555670 0.7135814 6.1139501 -0.9171257 0.7194533 -0.4035562 -0.2761894 0.4932026
1403636673.913555384 0.7112119 6.1230921 -0.9130619 0.7204286 -0.4022843 -0.2746432 0.4936812
1403636673.963555574 0.7058417 6.1258044 -0.9208026 0.7205792 -0.4020435 -0.2745605 0.4937035
1403636674.013555527 0.7335072 6.1528948 -0.9147495 0.7208965 -0.4030144 -0.2748543 0.4922831
1403636674.063555479 0.7167428 6.1691959 -0.9214282 0.7209015 -0.4034074 -0.2749482 0.4919015
1403636674.113555431 0.7108463 6.1669664 -0.9339278 0.7205996 -0.4044005 -0.2760794 0.4908937
1403636674.163555622 0.7400254 6.1888584 -0.9269555 0.7197683 -0.4046863 -0.2773234 0.4911765
1403636674.213555574 0.7662488 6.2170584 -0.9376581 0.7181375 -0.4053549 -0.2795872 0.4917286
1403636674.263555527 0.7838783 6.2293543 -0.9355514 0.7157249 -0.4071130 -0.2836258 0.4914807
1403636674.313555479 0.7808338 6.2612775 -0.9537385 0.7130635 -0.4105838 -0.2891870 0.4892160
1403636674.363555670 0.7919363 6.2693045 -0.9423837 0.7115199 -0.4137755 -0.2946722 0.4854869
1403636674.413555384 0.7980611 6.3020430 -0.9495764 0.7104669 -0.4155952 -0.3015881 0.4812090
1403636674.463555574 0.8123053 6.3114159 -0.9582676 0.7101077 -0.4151286 -0.3084285 0.4777940
1403636674.513555527 0.8088887 6.3364543 -0.9767874 0.7105281 -0.4127958 -0.3150396 0.4748678
1403636674.563555479 0.7939488 6.3678343 -0.9928117 0.7121782 -0.4092327 -0.3194743 0.4725112
1403636674.613555431 0.8102232 6.3805206 -1.0113101 0.7137939 -0.4051332 -0.3226366 0.4714563
1403636674.663555622 0.8034735 6.3951404 -1.0146787 0.7155262 -0.4003495 -0.3248931 0.4713672
1403636674.713555574 0.8141760 6.4162768 -1.0355338 0.7176517 -0.3978927 -0.3269601 0.4687798
1403636674.763555527 0.8124711 6.4183796 -1.0392643 0.7217179 -0.3964641 -0.3267277 0.4638841
1403636674.813555479 0.8413384 6.4377609 -1.0689195 0.7269764 -0.3963674 -0.3249469 0.4569549
1403636674.863555670 0.8573289 6.4585960 -1.0851942 0.7321062 -0.3966342 -0.3224148 0.4502783
1403636674.913555384 0.8668283 6.4730470 -1.0999315 0.7364560 -0.3968174 -0.3202038 0.4445650
1403636674.963555574 0.8638504 6.4881873 -1.1162184 0.7406309 -0.3969122 -0.3171958 0.4396742
1403636675.013555527 0.8801780 6.5074321 -1.1146410 0.7436102 -0.3975902 -0.3152851 0.4353863
1403636675.063555479 0.8627761 6.5303494 -1.1275238 0.7469347 -0.3970289 -0.3119222 0.4326212
1403636675.113555431 0.9006702 6.5566490 -1.1350359 0.7492952 -0.3950727 -0.3078367 0.4332560
1403636675.163555622 0.9090157 6.5641224 -1.1410886 0.7526868 -0.3913267 -0.3015215 0.4352136
1403636675.213555574 0.9306746 6.5730287 -1.1466979 0.7547009 -0.3859220 -0.2959127 0.4403709
1403636675.263555527 0.9538079 6.6026278 -1.1459602 0.7560243 -0.3819351 -0.2912478 0.4446656
1403636675.313555479 0.9661968 6.6319780 -1.1565010 0.7566326 -0.3786593 -0.2878961 0.4485979
1403636675.363555670 0.9929244 6.6546329 -1.1443192 0.7548860 -0.3745795 -0.2882591 0.4546911
1403636675.413555384 1.0174631 6.7083604 -1.1411692 0.7518399 -0.3695068 -0.2920276 0.4614340
1403636675.463555574 1.0387300 6.7257705 -1.1500779 0.7496190 -0.3645306 -0.2972342 0.4656615
1403636675.513555527 1.0463870 6.7604482 -1.1490356 0.7486386 -0.3576551 -0.3012576 0.4699649
